id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1233573,51,Georgia State University,"Heller, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1233573&showMyProfs=true,16,,4.6,2.4,-0.0907764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1860968,60,University of North Texas,"Strzelecka, Marianna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1860968&showMyProfs=true,9,,2.7,2.4,-0.0175536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,264826,64,University of Nevada--Las Vegas,"Jones, Tom",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=264826&showMyProfs=true,40,,3.9,2.4,-0.2403175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,556186,83,Western Carolina University,"Roberts, Candace",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=556186&showMyProfs=true,7,,3,2.4,0.17316945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1794225,94,CUNY--New York City College of Technology,"Moore, Williams",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1794225&showMyProfs=true,7,,4,2.4,-0.1557953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,609679,122,Johnson &amp; Wales University,"Lindbolm, Sandra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=609679&showMyProfs=true,12,,2.7,2.4,-0.0378243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1226388,53,East Carolina University,"Fenich, George",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1226388&showMyProfs=true,12,20,3.5,2.3,0.11728909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,516145,69,Northern Arizona University,"Hospodka, Lenka",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=516145&showMyProfs=true,51,27,3.4,2.3,0.02615415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,1914973,64,University of Nevada--Las Vegas,"Olarte, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1914973&showMyProfs=true,30,32,3.9,2.3,-0.1605151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,2348852,41,University of Central Florida,"Wickey, Jessica",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2348852&showMyProfs=true,6,34,4,2.3,-0.0311905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,256362,59,Central Michigan University,"Roh, Yae Sock",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=256362&showMyProfs=true,34,43,3.3,2.3,0.07683479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,990012,7,Cornell University,"Simons, Tony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990012&showMyProfs=true,7,50,3.1,2.3,0.07280761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1124431,14,Florida State University,"Lanford, Ernie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1124431&showMyProfs=true,26,50,2.8,2.3,0.29165204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,638182,16,Pennsylvania State University--University Park,"Egan, Beth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=638182&showMyProfs=true,32,50,3.5,2.3,-0.055785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1830128,17,George Washington University,"Zavian, Ellen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1830128&showMyProfs=true,7,50,4.1,2.3,0.14081789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,864742,64,University of Nevada--Las Vegas,"Kim, Yen-Soon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=864742&showMyProfs=true,27,50,2.4,2.3,0.13725434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,541364,64,University of Nevada--Las Vegas,"Goussak, Gregory",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=541364&showMyProfs=true,48,67,4.3,2.3,-0.0693283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1862145,28,University of Tennessee,"Lee, Kiwon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1862145&showMyProfs=true,6,100,2.3,2.3,-0.2375066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1720882,109,University of Wisconsin--Stout,"Prassas, Fred",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1720882&showMyProfs=true,8,100,1.8,2.3,0.23221099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,387722,8,New York University,"Laitamaki, Jukka",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=387722&showMyProfs=true,20,,3.8,2.3,-0.1534155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1867750,16,Pennsylvania State University--University Park,"Quinn, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1867750&showMyProfs=true,8,,4.1,2.3,-0.0411454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,840473,36,George Mason University,"Park, Min",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=840473&showMyProfs=true,14,,2.4,2.3,-0.0227688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,1648560,48,Florida International University,"Chang, Elegance",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1648560&showMyProfs=true,12,,2.8,2.3,-0.0340184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,273249,60,University of North Texas,"Knight, Dee",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=273249&showMyProfs=true,27,,3.1,2.3,-0.0155147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,396572,122,Johnson &amp; Wales University,"Harris, Erna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=396572&showMyProfs=true,21,,3.4,2.3,0.01020984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,756203,122,Johnson &amp; Wales University,"Day, Bill",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=756203&showMyProfs=true,13,,4,2.3,-0.1662064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1208489,122,Johnson &amp; Wales University,"Ross, Alison",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1208489&showMyProfs=true,7,,3.4,2.3,-0.2102578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,1458024,144,Purdue University--Northwest,"Farley, Geralyn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1458024&showMyProfs=true,7,,2.5,2.3,0.11902087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1245423,45,University of Hawaii--Manoa,"Lawler, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1245423&showMyProfs=true,25,15,4.1,2.2,-0.2023503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2290958,7,Cornell University,"Varney, Jeanne",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2290958&showMyProfs=true,5,20,2,2.2,-0.0531862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1480922,107,Florida Gulf Coast University,"Ramdeen, Collin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1480922&showMyProfs=true,18,22,3.8,2.2,-0.0637786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,1446992,29,Iowa State University,"Niehm, Linda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1446992&showMyProfs=true,17,25,3.6,2.2,-0.2649518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,2338009,142,Missouri State University,"Kageyama, Yoshimasa (Nancy)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2338009&showMyProfs=true,6,34,2.7,2.2,0.32865795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,1798820,36,George Mason University,"Dimitrov, Danielle",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1798820&showMyProfs=true,20,100,3.9,2.2,-0.162624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1282807,25,Temple University,"Reisinger, Yvette",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1282807&showMyProfs=true,6,,3.3,2.2,0.045499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1355692,30,University of South Carolina,"Kline, Dean",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1355692&showMyProfs=true,5,,4.2,2.2,-0.0937244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,980370,41,University of Central Florida,"Bunn, Suzan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=980370&showMyProfs=true,24,,2.8,2.2,-0.3716576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,486470,53,East Carolina University,"Taylor, Marcia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=486470&showMyProfs=true,30,,3.8,2.2,-0.1552118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,1513568,101,University of New Haven,"Mongeon, Kevin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1513568&showMyProfs=true,5,,3,2.2,0.14177311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,1780950,104,Western Illinois University,"Abdelbary, Ahmad",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1780950&showMyProfs=true,12,,3.7,2.2,-0.2049412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,1063,86,Grand Valley State University,"Adams, Allison",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1063&showMyProfs=true,65,10,3.1,2.1,-0.0161363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1921120,64,University of Nevada--Las Vegas,"Olarte, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1921120&showMyProfs=true,12,17,4.4,2.1,-0.1970381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1008912,47,University of Houston,"Graves, Nancy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1008912&showMyProfs=true,13,23,4,2.1,-0.1544127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1653815,30,University of South Carolina,"Meng, Dr. Fang",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1653815&showMyProfs=true,17,25,3,2.1,-0.1728901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,647019,145,Roosevelt University,"Bober, Gerald",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=647019&showMyProfs=true,18,50,4.2,2.1,-0.2756139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,209909,24,University of Delaware,"Miller, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=209909&showMyProfs=true,32,,3.1,2.1,-0.0645816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1749355,25,Temple University,"Clark, Brianna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1749355&showMyProfs=true,14,,3.1,2.1,-0.2608326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,890632,29,Iowa State University,"Oh, Haemoon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=890632&showMyProfs=true,5,,3.8,2.1,-0.0433073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,483462,30,University of South Carolina,"Edmonds, Marion",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=483462&showMyProfs=true,11,,2.8,2.1,-0.2731816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,715790,39,University of New Hampshire,"Goodman, Ray",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=715790&showMyProfs=true,8,,3.8,2.1,-0.1092428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,966306,45,University of Hawaii--Manoa,"Wen, Ivan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=966306&showMyProfs=true,31,,4.3,2.1,-0.1795845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1362084,48,Florida International University,"Ackerman, Janine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1362084&showMyProfs=true,8,,3.3,2.1,-0.211875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,1759452,84,Saint Leo University,"Holcomb, Judy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1759452&showMyProfs=true,7,,2.7,2.1,-0.1580376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,396535,122,Johnson &amp; Wales University,"Faria, Donna",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=396535&showMyProfs=true,41,,3.6,2.1,-0.2123987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1170889,64,University of Nevada--Las Vegas,"Sammons, Gail",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1170889&showMyProfs=true,36,14,4,2,-0.1765793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,2466842,64,University of Nevada--Las Vegas,"Topcuoglu, Esra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2466842&showMyProfs=true,6,17,2.7,2,-0.1975008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,2297583,44,St. John's University (NY),"King, Odetta",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2297583&showMyProfs=true,11,28,2.8,2,0.11644115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,2377027,64,University of Nevada--Las Vegas,"Threats, Marcus",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2377027&showMyProfs=true,6,34,4.7,2,-0.2622279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,1189490,64,University of Nevada--Las Vegas,"Tanford, Sarah",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1189490&showMyProfs=true,24,67,4,2,0.00616097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1800991,7,Cornell University,"Hambury, Thomas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1800991&showMyProfs=true,5,,3.4,2,-0.1091813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,460919,47,University of Houston,"Chernish, William",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=460919&showMyProfs=true,7,,2.7,2,0.04902999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,1638152,69,Northern Arizona University,"Hales, Jonathan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1638152&showMyProfs=true,8,,4.4,2,-0.1153909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,496098,76,California State Polytechnic University--Pomona,"Anderson, Peter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=496098&showMyProfs=true,17,,3.2,2,-0.1323873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,698187,69,Northern Arizona University,"Rande, Wallace",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=698187&showMyProfs=true,21,7,2,1.9,-0.1195099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,2587308,64,University of Nevada--Las Vegas,"Song, Ryan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2587308&showMyProfs=true,9,23,4,1.9,-0.1536793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1990817,22,University of Denver,"Young, Cheri",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1990817&showMyProfs=true,8,25,4.9,1.9,-0.2324539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,1532027,107,Florida Gulf Coast University,"Taylor, Marcia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1532027&showMyProfs=true,50,28,4.1,1.9,-0.076282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,908231,67,Indiana University of Pennsylvania,"Nowak, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908231&showMyProfs=true,11,34,3.5,1.9,-0.3364033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1553764,13,Purdue University--West Lafayette,"Nicely, Annmarie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1553764&showMyProfs=true,13,40,4,1.9,0.03627293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,759747,27,Rochester Institute of Technology,"Jacobs, Jim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=759747&showMyProfs=true,5,,3.8,1.9,-0.2307004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,688863,41,University of Central Florida,"Naipaul, Sandra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=688863&showMyProfs=true,89,,4.2,1.9,-0.1957749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,446747,42,University of Mississippi,"Baller, Stephanie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=446747&showMyProfs=true,7,,4,1.9,-0.5138006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,1470905,62,Southern Illinois University--Carbondale,"Agbeh, Anthony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1470905&showMyProfs=true,9,,3.7,1.9,-0.2524332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1836770,8,New York University,"Soundararajan, Lakshmi",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1836770&showMyProfs=true,7,20,4,1.8,-0.0421599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,2525490,41,University of Central Florida,"Chaulagain, Suja",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2525490&showMyProfs=true,5,20,3,1.8,-0.2607385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2315872,48,Florida International University,"Cohen, Rossy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2315872&showMyProfs=true,5,20,2.8,1.8,-0.2490962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1406684,64,University of Nevada--Las Vegas,"Harper, Garrett",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1406684&showMyProfs=true,10,20,3.1,1.8,-0.0830818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,1415670,76,California State Polytechnic University--Pomona,"Lopez, Maria Belinda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1415670&showMyProfs=true,6,20,4.3,1.8,-0.0813773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,1831517,48,Florida International University,"Pernick, Jonathan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1831517&showMyProfs=true,10,,4.4,1.8,-0.1924851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,761883,90,New York Institute of Technology,"Turley, James",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=761883&showMyProfs=true,6,,3,1.8,-0.2877407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,911517,114,University of Central Missouri,"Riggins, Lynn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=911517&showMyProfs=true,10,,2.6,1.8,-0.411439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1956857,50,Indiana University-Purdue University--Indianapolis,"Guimont, Jennifer",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1956857&showMyProfs=true,5,25,2,1.7,-0.1402001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1850403,64,University of Nevada--Las Vegas,"Dougan, Jim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850403&showMyProfs=true,11,,4.2,1.7,-0.0019593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1597598,64,University of Nevada--Las Vegas,"Leung, Xi(cece)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1597598&showMyProfs=true,7,,3.1,1.7,-0.1949199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,2255678,69,Northern Arizona University,"McNeill, Richard",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2255678&showMyProfs=true,5,20,4.4,1.6,-0.2561384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,1937328,32,University of Missouri,"Marshall, Lincoln",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1937328&showMyProfs=true,8,34,3.1,1.6,-0.2464685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,1997885,65,University of North Carolina--Greensboro,"Sonmez, Sevil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1997885&showMyProfs=true,6,100,3.8,1.6,-0.2843632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,934122,64,University of Nevada--Las Vegas,"Matheny, Nancy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=934122&showMyProfs=true,11,,2.1,1.6,-0.462133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1457878,64,University of Nevada--Las Vegas,"Henthorne, Tony",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1457878&showMyProfs=true,10,,3.1,1.6,0.04649927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,879286,41,University of Central Florida,"Dimitriou, Christina",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=879286&showMyProfs=true,11,,4.4,1.5,-0.3251559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1071410,53,East Carolina University,"Hashimoto, Kathryn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1071410&showMyProfs=true,8,,3.5,1.5,-0.5023102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,869490,64,University of Nevada--Las Vegas,"Jones, Thomas",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=869490&showMyProfs=true,40,,4.6,1.5,-0.2661014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,500786,112,Northern Michigan University,"Cory, Leslie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=500786&showMyProfs=true,14,,3.2,1.5,-0.0825783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1895344,157,Northwood University,"Tkach, Julie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1895344&showMyProfs=true,9,20,4.4,1.4,-0.3292442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1636499,35,University of Nebraska--Lincoln,"Kang, Myunghwa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1636499&showMyProfs=true,14,,4,1.4,-0.3109965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1881989,41,University of Central Florida,"Sorokina, Ekatorina",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1881989&showMyProfs=true,9,,4.2,1.4,-0.2831533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,509045,109,University of Wisconsin--Stout,"Giroux, Sharon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=509045&showMyProfs=true,20,,3.4,1.4,-0.415213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,1485378,27,Rochester Institute of Technology,"Horne, Jon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1485378&showMyProfs=true,6,,3.2,1.3,-0.0895354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,1475139,60,University of North Texas,"Kim, Jiyoung",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1475139&showMyProfs=true,6,,3,1.3,-0.1405368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,2411132,72,James Madison University,"Frye, William",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2411132&showMyProfs=true,12,,4,1.3,-0.1991319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,2422084,64,University of Nevada--Las Vegas,"Ghosh, Ankita",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2422084&showMyProfs=true,6,,3.3,1.2,-0.1051696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,1634360,146,Stephen F. Austin State University,"Phaffenberg, Carl",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1634360&showMyProfs=true,5,,3.2,1.2,-0.2695722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2420039,41,University of Central Florida,"Jones, Felice",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2420039&showMyProfs=true,11,,3.2,1.1,-0.4906652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2122152,43,Kansas State University,"Bernstein, Daniel",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2122152&showMyProfs=true,7,,3.3,1,-0.2792658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1345663,67,Indiana University of Pennsylvania,"Bakos, Bonnie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1345663&showMyProfs=true,8,,4.8,1,-0.6549121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,2039254,114,University of Central Missouri,"VanSchenkhof, Matthew",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2039254&showMyProfs=true,7,,5,1,-0.2744172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
